step,time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,altitude,vertical_vel,metric_model,ship_type,c,k,phi,phase_error,lock_quality,omega_drive,omega_0,drive_power,energy,metric_g00,metric_det,metric_signature_valid,christoffel_norm,invariant_error,coordinate_time,proper_time,beta_x,beta_y,beta_z,lapse_alpha,drive_authority,drive_phase_rad,drive_frequency_hz,drive_omega_rad_s,drive_coherence,drive_lock_quality,mode_count,bubble_radius,wall_thickness,einstein_tensor_norm,stress_energy_density,instantaneous_stress_energy_density,cycle_avg_stress_energy_density,cockpit_curvature_norm,bubble_wall_curvature_norm,cockpit_tidal_stress,bubble_wall_tidal_stress,phase_cancellation_score,phase_confinement_score,negative_energy_flag,nec_violation_flag,negative_energy_instant,negative_energy_cycle_avg,nec_violation_instant,nec_violation_cycle_avg,curvature_scalar,geodesic_accel_diagnostic_x,geodesic_accel_diagnostic_y,geodesic_accel_diagnostic_z,metric_derivative_step_m,craft_rest_energy_j,craft_coordinate_energy_j,craft_kinetic_energy_j,craft_energy_delta_j,conserved_energy_j,conserved_energy_error_j,drive_energy_available_j,drive_energy_spent_j,drive_power_w,drive_power_requested_w,drive_power_actual_w,requested_drive_authority,actual_drive_authority,estimated_metric_energy_j,estimated_field_energy_delta_j,estimated_positive_energy_j,estimated_negative_energy_j,estimated_stress_energy_cost_j,positive_energy_j,negative_energy_j,net_stress_energy_j,absolute_stress_energy_j,unfunded_energy_debt_j,conservation_error_j,conservation_error_ratio,stress_energy_conservation_residual,stress_energy_conservation_valid,power_clamped,metric_unfunded,metric_valid,power_source_type,resonator_substrate_type,exotic_stress_source_type,source_available_energy_j,source_max_power_w,usable_power_w,conversion_efficiency,waste_heat_w,radiation_loss_w,source_mass_kg,depletion_rate,stability_risk,physical_plausibility_rating,resonator_coherence_multiplier,resonator_phase_stability,resonator_coupling_efficiency,resonator_max_safe_authority,moscovium_metastable,moscovium_stabilization_required,exotic_negative_energy_capacity_j,exotic_stress_shaping_authority
105,1.7500035,0,0,6371981.587481917,0,0,-19.13321309373546,981.5874819168821,-19.13321309373546,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079988,-1.000000002784002,1,6.157623729332395e-21,0,1.766670200000004,1.766670198775298,0,0,5.877582850709941e-17,0.9999999993039994,6.160993413054795e-13,44.40126497308818,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092475585142e-16,-9343488846676844,-9343488846676844,-4882908718155829,5.551115110760007e-16,3.885780580041282e-16,5.356278148804153e-16,6.516308340049952e-16,0.9999999999999993,0.4117647060384925,1,0,1,1,0,0,-2.220446049248118e-16,-0,-0,2.035917202961341e-11,0.5,1.078506214484181e+20,1.078506213733542e+20,239476.4863043311,0,1.078506213733542e+20,-1078325329920,9.982333298e+17,1766670200000000,1000000000000000,2.634501869253799e+39,1000000000000000,1,6.160993413054795e-13,-3.499097889399489e+31,-7.345370992241279e+18,1.922124317314229e+21,-3.499097889591702e+31,3.499097889783914e+31,1.922124317314229e+21,-3.499097889591702e+31,-3.499097889399489e+31,3.499097889783914e+31,0,-7.347137662441279e+18,-1,118693841168.6943,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
106,1.7666702,0,0,6371981.268594381,0,0,-19.13321309138264,981.2685943813995,-19.13321309138264,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079988,-1.000000002784002,1,5.613860833778789e-21,0,1.783336900000004,1.783336898763696,0,0,5.358549335932381e-17,0.9999999993039994,6.439569233431227e-13,44.82014483132487,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092473105127e-16,-8518444618668000,-8518444618668000,-5103777544440129,3.885780580008038e-16,3.885780580930574e-16,3.185629545337432e-16,5.961195186011846e-16,0.99946566289237,0.4999999999958112,1,1,1,1,1,1,2.220446049254504e-16,-0,-0,9.841346254893041e-08,0.5,1.078506214484181e+20,1.078506213733542e+20,239476.4863043311,0,1.078506213733542e+20,-1078325329920,9.982166631e+17,1783336900000000,1000000000000000,2.411495003716117e+39,1000000000000000,1,6.439569233431227e-13,3.499097889081091e+31,6.99819577848058e+31,3.499097889363746e+31,-2.826551805953026e+21,3.499097889646401e+31,3.499097889363746e+31,-2.826551805953026e+21,3.499097889081091e+31,3.499097889646401e+31,0,6.99819577848058e+31,1,118722268586.8299,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
107,1.7833369,0,0,6371980.949636723,0,0,-19.1706316208579,980.9496367229149,-19.1706316208579,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079988,-1.000000002784002,1,1.922962671366083e-16,0,1.800003600000004,1.800003598752099,0,0,4.818126726631224e-17,0.9999999993039994,7.383190235786028e-13,45.23902468956155,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092470762548e-16,-7673942168166844,-7673942168166844,-5862800077249656,3.608224823852553e-16,3.88578057990829e-16,2.828955997210142e-16,6.516305149015565e-16,0.9994656628923698,0.518518518546966,1,1,1,1,1,1,2.220446049256464e-16,-0,-0,2.061343602086167e-07,0.5,1.078506214484181e+20,1.078506213733542e+20,239476.4863043311,0,1.078506213733542e+20,-1078325329920,9.981999964e+17,1800003600000000,1000000000000000,1.83447535956462e+39,1000000000000000,1,7.383190235786028e-13,-1.591399926520762e+21,-3.499097889240231e+31,3.499097889363755e+31,-3.499097889522895e+31,6.998195778886649e+31,3.499097889363755e+31,-3.499097889522895e+31,-1.591399926520762e+21,6.998195778886649e+31,0,-3.499097889240231e+31,-1,132702152930.8096,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
108,1.8000036,0,0,6371980.628739691,0,0,-19.3369350629016,980.6287396913394,-19.3369350629016,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079988,-1.000000002784002,1,1.922962665664685e-16,0,1.816670300000004,1.816670298740504,-0,0,4.203274274417514e-17,0.9999999993039994,9.415918555725614e-13,45.65790454779823,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092468380837e-16,-6743707533424820,-6743707533424820,-7531591651079509,3.885780580015022e-16,3.885780579875659e-16,5.961187104587744e-16,6.516303587185732e-16,0.9994656628923806,0.4999999999990549,1,1,1,1,1,1,2.220446049258566e-16,-0,-0,-9.978186579039104,0.5,1.078506214484181e+20,1.078506213733542e+20,239476.4863043311,0,1.078506213733542e+20,-1078325329920,9.981833297e+17,1816670300000000,1000000000000000,1.127910431551987e+39,1000000000000000,1,9.415918555725614e-13,-1.594775741555656e+21,-3.375815034893238e+18,3.499097889364012e+31,-3.499097889523489e+31,6.9981957788875e+31,3.499097889364012e+31,-3.499097889523489e+31,-1.594775741555656e+21,6.9981957788875e+31,0,-3.377631705193239e+18,-1,59366181380.73775,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
109,1.8166703,0,0,6371980.30507093,0,0,-19.50323850262664,980.3050709301606,-19.50323850262664,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079986,-1.000000002784002,1,1.922962658848464e-16,-16,1.833337000000004,1.833336998728909,-0,0,3.431864264557843e-17,0.9999999993039993,1.37693141393001e-12,46.07678440603491,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.005349704009601e-15,-4.27698221134638e+27,-4.27698221134638e+27,-4.276982211351924e+27,1.387778776453801e-15,1.221245323345311e-15,1.842996714612278e-15,1.903487692249895e-15,0.9973340126058232,0.4680851064011368,1,1,1,1,1,1,-1.554312229528777e-15,-0,-0,-9.978186401034479,0.5,1.078506214484181e+20,1.078506213733542e+20,239476.4863043311,16384,1.078506213733542e+20,-1078325313536,9.98166663e+17,1833337000000000,1000000000000000,5.274428185542718e+38,1000000000000000,1,1.37693141393001e-12,-3.499097889401199e+31,-3.499097889241722e+31,1.943660475571448e+21,-3.499097889595565e+31,3.499097889789931e+31,1.943660475571448e+21,-3.499097889595565e+31,-3.499097889401199e+31,3.499097889789931e+31,0,-3.499097889241722e+31,-1,118708453074.1288,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
110,1.833337,0,0,6371979.978636536,0,0,-19.67369984946641,979.9786365358159,-19.67369984946641,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079986,-1.000000002784002,1,1.23629203567506e-15,-16,1.850003700000004,1.850003698717315,-0,0,2.349406682674216e-17,0.9999999993039993,2.468146020506508e-12,46.4956642642716,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.00534970396802e-15,-4.276982211344655e+27,-4.276982211344655e+27,-4.276982211360844e+27,1.387778776453701e-15,1.387778776474446e-15,1.842996714574275e-15,2.287085952699142e-15,0.9973340126058234,0.499999999999005,1,1,1,1,1,1,-1.554312229528536e-15,-0,-0,-9.978186112530221,0.5,1.078506214484181e+20,1.078506213733542e+20,239476.4863043311,0,1.078506213733542e+20,-1078325313536,9.981499963e+17,1850003700000000,1000000000000000,1.641565817928639e+38,1000000000000000,1,2.468146020506508e-12,-1.749548944636384e+32,-1.399639155696265e+32,3.499097889104104e+31,-2.099458733546795e+32,2.449368522457205e+32,3.499097889104104e+31,-2.099458733546795e+32,-1.749548944636384e+32,2.449368522457205e+32,0,-1.399639155696265e+32,-1,6364470.517828033,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
111,1.8500037,0,0,6371979.647969143,0,0,-20.00630672880999,979.6479691425338,-20.00630672880999,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079986,-1.000000002784002,1,1.236292035750317e-15,0,1.866670400000005,1.86667039870572,-0,0,7.056228923165597e-18,0.9999999993039993,6.482532137082379e-12,46.91454412250827,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.005349703934964e-15,-4.276982211341998e+27,-4.276982211341998e+27,-4.276982211394119e+27,1.221245323377365e-15,1.387778776472986e-15,1.958998761620561e-15,2.287085925804613e-15,0.9968025200152544,0.5319148936004792,1,1,1,1,1,1,-1.554312229528612e-15,-0,-0,-19.95637239969739,0.5,1.078506214484181e+20,1.078506213733542e+20,239476.4863043311,0,1.078506213733542e+20,-1078325313536,9.981333296e+17,1866670400000000,1000000000000000,2.379636617072394e+37,1000000000000000,1,6.482532137082379e-12,-1.749548944636576e+32,-1.916732001408883e+19,3.499097889102489e+31,-2.099458733546825e+32,2.449368522457074e+32,3.499097889102489e+31,-2.099458733546825e+32,-1.749548944636576e+32,2.449368522457074e+32,0,-1.916918668448883e+19,-1,474840614043.6491,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
112,1.8666704,0,0,6371979.311758289,0,0,-20.33891362457108,979.3117582891136,-20.33891362457108,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079982,-1.000000002784004,1,1.236292045813291e-15,-16,1.883337100000005,1.883337098694125,0,-0,6.307766339066974e-17,0.9999999993039991,5.784543798201231e-11,47.33342398074496,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.005349704186856e-15,4.276982211330302e+27,4.276982211330302e+27,4.276982210859317e+27,1.387778776449671e-15,1.387778776111959e-15,1.84299671473504e-15,1.842996927898147e-15,0.9973340126064988,0.5000000000608371,0,0,0,0,0,0,1.554312229518723e-15,-0,-0,-19.95636931491337,0.5,1.078506214484181e+20,1.078506213733542e+20,263424.1349347642,-16384,1.078506213733542e+20,-1078325329920,9.981166629e+17,1883337100000000,1000000000000000,2.988558576645808e+35,1000000000000000,1,5.784543798201231e-11,-1.749548944637195e+32,-6.186144448156113e+19,3.499097889097303e+31,-2.099458733546925e+32,2.449368522456656e+32,3.499097889097303e+31,-2.099458733546925e+32,-1.749548944637195e+32,2.449368522456656e+32,0,-6.186332781866113e+19,-1,20578435.36459351,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
113,1.8833371,0,0,6371978.970031695,0,0,-20.64408031740204,978.9700316945091,-20.64408031740204,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079982,-1.000000002784004,1,1.23629206099494e-15,0,1.900003800000005,1.900003798682531,0,-0,5.410316195781444e-16,0.9999999993039991,5.680471288996409e-11,47.75230383898164,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.005349722789835e-15,4.276982211249492e+27,4.276982211249492e+27,4.276982210862705e+27,1.387778776441356e-15,1.387778776917655e-15,1.842996729209592e-15,2.287101580784656e-15,0.9973340126064992,0.5000000000228189,0,0,0,0,0,0,1.554312229498483e-15,-0,-0,-19.95637826960114,0.5,1.078506214484181e+20,1.078506213733542e+20,263424.1349347642,0,1.078506213733542e+20,-1078325329920,9.980999962e+17,1900003800000000,1000000000000000,3.099069113958529e+35,1000000000000000,1,5.680471288996409e-11,2.099458733527092e+32,3.849007678164286e+32,2.099458733548755e+32,-2.166305746172488e+21,2.099458733570418e+32,2.099458733548755e+32,-2.166305746172488e+21,2.099458733527092e+32,2.099458733570418e+32,0,3.849007678164286e+32,1,549588081645.9475,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
114,1.9000038,0,0,6371978.624577143,0,0,-20.8103837951798,978.6245771432295,-20.8103837951798,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079982,-1.000000002784004,1,1.922962831357424e-16,0,1.916670500000005,1.916670498670936,0,-0,1.614592915633211e-16,0.9999999993039991,6.475971209714665e-12,48.17118369721832,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.005349705602145e-15,4.276982211313424e+27,4.276982211313424e+27,4.276982211286024e+27,1.387778776448831e-15,1.387778776531996e-15,1.898507867073962e-15,2.287087317212406e-15,0.9973340126059003,0.4999999999955215,0,0,0,0,0,0,1.554312229524511e-15,-0,-0,-9.978188345597193,0.5,1.078506214484181e+20,1.078506213733542e+20,263424.1349347642,0,1.078506213733542e+20,-1078325329920,9.980833295e+17,1916670500000000,1000000000000000,2.384460768144187e+37,1000000000000000,1,6.475971209714665e-12,2.099458733526908e+32,-1.841071527669059e+19,2.099458733548802e+32,-2.18947626046459e+21,2.099458733570697e+32,2.099458733548802e+32,-2.18947626046459e+21,2.099458733526908e+32,2.099458733570697e+32,0,-1.841263194719059e+19,-1,549722259878.451,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
115,1.9166705,0,0,6371978.276350861,0,0,-20.97668725762947,978.2763508614153,-20.97668725762947,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079979,-1.000000002784004,1,1.92296275062755e-16,0,1.933337200000005,1.933337198659341,0,-0,1.101708097369868e-16,0.999999999303999,2.467472991716377e-12,48.590063555455,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092510537417e-16,-1.881540005567016e+16,-1.881540005567016e+16,-2.100942646559688e+16,3.885780580015965e-16,3.885780580716134e-16,3.185629563197107e-16,3.185662772422279e-16,0.9994656628923999,0.5000000000047305,1,0,1,1,0,0,-2.220446049273793e-16,-0,-0,-9.978187718252965,0.5,1.078506214484181e+20,1.078506213733542e+20,263424.1349347642,0,1.078506213733542e+20,-1078325329920,9.980666628e+17,1933337200000000,1000000000000000,1.642461448183363e+38,1000000000000000,1,2.467472991716377e-12,1.749548944602785e+32,-3.499097889241227e+31,2.099458733548828e+32,-3.499097889460428e+31,2.449368522494871e+32,2.099458733548828e+32,-3.499097889460428e+31,1.749548944602785e+32,2.449368522494871e+32,0,-3.499097889241227e+31,-1,118753537675.7522,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
116,1.9333372,0,0,6371977.925400247,0,0,-21.11222430516867,977.925400246866,-21.11222430516867,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079979,-1.000000002784004,1,1.92296272120729e-16,0,1.950003900000005,1.950003898647747,0,0,8.985634040379632e-17,0.999999999303999,1.37675677244292e-12,49.00894341369169,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092493784419e-16,-1.541635242204015e+16,-1.541635242204015e+16,-1.177617699014396e+16,3.885780580011507e-16,3.885780579825028e-16,3.185629555175656e-16,6.516321350047005e-16,0.9994656628923864,0.500000000003897,1,0,1,1,0,0,-2.220446049262939e-16,-0,-0,-9.978187429825194,0.5,1.078506214484181e+20,1.078506213733542e+20,287371.7835651973,0,1.078506213733542e+20,-1078325329920,9.980499961e+17,1950003900000000,1000000000000000,5.275766392004743e+38,1000000000000000,1,1.37675677244292e-12,-3.499097889414938e+31,-2.099458733544279e+32,2.108654888252194e+21,-3.499097889625804e+31,3.499097889836669e+31,2.108654888252194e+21,-3.499097889625804e+31,-3.499097889414938e+31,3.499097889836669e+31,0,-2.099458733544279e+32,-1,118682026835.0023,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
117,1.9500039,0,0,6371977.573529142,0,0,-21.11222431023623,977.5735291419551,-21.11222431023623,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079979,-1.000000002784004,1,9.063102429678811e-21,0,1.966670600000005,1.966670598636152,0,0,7.835359783693944e-17,0.999999999303999,9.415302466404462e-13,49.42782327192837,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092485863249e-16,-1.34343508078358e+16,-1.34343508078358e+16,-8048340965144928,5.551115110769122e-16,3.885780579909459e-16,5.356278153554491e-16,6.516315901721873e-16,0.9999999999999996,0.4117647060369281,1,0,1,1,0,0,-2.220446049257078e-16,0,0,-3.36375680414944e-07,0.5,1.078506214484181e+20,1.078506213733542e+20,287371.7835651973,0,1.078506213733542e+20,-1078325329920,9.980333294e+17,1966670600000000,1000000000000000,1.128058045780997e+39,1000000000000000,1,9.415302466404462e-13,-3.499097889416006e+31,-1.067803471649545e+19,2.121570185048662e+21,-3.499097889628163e+31,3.49909788984032e+31,2.121570185048662e+21,-3.499097889628163e+31,-3.499097889416006e+31,3.49909788984032e+31,0,-1.068000138709545e+19,-1,118707193441.304,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
118,1.9666706,0,0,6371977.221658037,0,0,-21.11222431293302,977.2216580370441,-21.11222431293302,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079979,-1.000000002784004,1,8.147244192127128e-21,0,1.983337300000005,1.983337298624557,0,0,7.043569522884853e-17,0.999999999303999,7.382944224487276e-13,49.84670313016505,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092481061123e-16,-1.207681645844658e+16,-1.207681645844658e+16,-6311106394573988,3.885780580005122e-16,3.885780579425525e-16,3.185629549586374e-16,5.961201071875323e-16,0.9994656628923698,0.4999999999671282,1,1,1,1,1,1,2.22044604924741e-16,0,0,-2.060925096916432e-07,0.5,1.078506214484181e+20,1.078506213733542e+20,287371.7835651973,0,1.078506213733542e+20,-1078325329920,9.980166627e+17,1983337300000000,1000000000000000,1.834597616802668e+39,1000000000000000,1,7.382944224487276e-13,3.499097889064601e+31,6.998195778480607e+31,3.49909788937653e+31,-3.119280538720316e+21,3.499097889688458e+31,3.49909788937653e+31,-3.119280538720316e+21,3.499097889064601e+31,3.499097889688458e+31,0,6.998195778480607e+31,1,59349427061.2025,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
119,1.9833373,0,0,6371976.86970378,0,0,-21.15296890952179,976.8697037799284,-21.15296890952179,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079979,-1.000000002784004,1,1.922962689634545e-16,0,2.000004000000005,2.000003998612963,0,0,6.421046910313585e-17,0.999999999303999,6.439625642472592e-13,50.26558298840173,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092477649481e-16,-1.103012680126676e+16,-1.103012680126676e+16,-5515078253331916,3.608224823850026e-16,3.885780580006286e-16,2.82895600088051e-16,6.516310224004797e-16,0.99946566289237,0.5185185185490687,1,1,1,1,1,1,2.220446049250314e-16,0,0,-9.837266665878109e-08,0.5,1.078506214484181e+20,1.078506213733542e+20,287371.7835651973,0,1.078506213733542e+20,-1078325329920,9.97999996e+17,2000004000000000,1000000000000000,2.411452756065964e+39,1000000000000000,1,6.439625642472592e-13,-1.756052192497748e+21,-3.499097889240206e+31,3.49909788937652e+31,-3.499097889552125e+31,6.998195778928644e+31,3.49909788937652e+31,-3.499097889552125e+31,-1.756052192497748e+21,6.998195778928644e+31,0,-3.499097889240206e+31,-1,33758429.33456013,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
