step,time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,altitude,vertical_vel,metric_model,ship_type,c,k,phi,phase_error,lock_quality,omega_drive,omega_0,drive_power,energy,metric_g00,metric_det,metric_signature_valid,christoffel_norm,invariant_error,coordinate_time,proper_time,beta_x,beta_y,beta_z,lapse_alpha,drive_authority,drive_phase_rad,drive_frequency_hz,drive_omega_rad_s,drive_coherence,drive_lock_quality,mode_count,bubble_radius,wall_thickness,einstein_tensor_norm,stress_energy_density,instantaneous_stress_energy_density,cycle_avg_stress_energy_density,cockpit_curvature_norm,bubble_wall_curvature_norm,cockpit_tidal_stress,bubble_wall_tidal_stress,phase_cancellation_score,phase_confinement_score,negative_energy_flag,nec_violation_flag,negative_energy_instant,negative_energy_cycle_avg,nec_violation_instant,nec_violation_cycle_avg,curvature_scalar,geodesic_accel_diagnostic_x,geodesic_accel_diagnostic_y,geodesic_accel_diagnostic_z,metric_derivative_step_m,craft_rest_energy_j,craft_coordinate_energy_j,craft_kinetic_energy_j,craft_energy_delta_j,conserved_energy_j,conserved_energy_error_j,drive_energy_available_j,drive_energy_spent_j,drive_power_w,drive_power_requested_w,drive_power_actual_w,requested_drive_authority,actual_drive_authority,estimated_metric_energy_j,estimated_field_energy_delta_j,estimated_positive_energy_j,estimated_negative_energy_j,estimated_stress_energy_cost_j,positive_energy_j,negative_energy_j,net_stress_energy_j,absolute_stress_energy_j,unfunded_energy_debt_j,conservation_error_j,conservation_error_ratio,stress_energy_conservation_residual,stress_energy_conservation_valid,power_clamped,metric_unfunded,metric_valid
110,1.833337,0,0,6371979.97863651,0,0,-19.67370009158007,979.9786365097389,-19.67370009158007,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079986,-1.000000002784002,1,1.236292035425668e-15,-16,1.850003700000004,1.850003698709823,-0,0,2.889583146820795e-17,0.9999999993039993,1.514346727834082e-12,46.4956642642716,4,25.13274122871834,1,1,1,30,8,1.005349703978851e-15,-4.276982211345191e+27,-4.276982211345191e+27,-4.276982211363649e+27,1.387778776453591e-15,1.55431222950352e-15,1.842996714578849e-15,1.782505824752852e-15,0.9973340126058234,0.5283018867776879,1,1,1,1,1,1,-1.55431222952831e-15,-0,-0,-9.978185927920677,0.5,1.078506214484181e+20,1.078506213733542e+20,239476.4863043311,0,1.078506213733542e+20,537763332096,9.981499963e+17,1850003700000000,1000000000000000,4.360631152187142e+38,1000000000000000,1,1.514346727834082e-12,-6.144079980144351e+32,-7.372895976130556e+32,1.228815995995657e+32,-7.372895976140009e+32,8.601711972135667e+32,1.228815995995657e+32,-7.372895976140009e+32,-6.144079980144351e+32,8.601711972135667e+32,0,-7.372895976130556e+32,-1,237417287485.3443,1,1,1,1
111,1.8500037,0,0,6371979.647969116,0,0,-20.00630696718525,979.6479691164568,-20.00630696718525,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079986,-1.000000002784002,1,1.236292035519653e-15,0,1.866670400000005,1.866670398698228,-0,0,8.666255298715852e-18,0.9999999993039993,3.971741432629928e-12,46.91454412250827,4,25.13274122871834,1,1,1,30,8,1.005349703935858e-15,-4.276982211342159e+27,-4.276982211342159e+27,-4.276982211401479e+27,1.221245323377287e-15,1.387778776643468e-15,1.958998761620851e-15,1.898507866638188e-15,0.9968025200152544,0.5319148936310812,1,1,1,1,1,1,-1.554312229528402e-15,-0,-0,-19.95637207313483,0.5,1.078506214484181e+20,1.078506213733542e+20,239476.4863043311,0,1.078506213733542e+20,537763332096,9.981333296e+17,1866670400000000,1000000000000000,6.339252713129342e+37,1000000000000000,1,3.971741432629928e-12,-7.372895976166403e+32,-1.228815996022052e+32,0,-7.372895976166403e+32,7.372895976166403e+32,0,-7.372895976166403e+32,-7.372895976166403e+32,7.372895976166403e+32,0,-1.228815996022052e+32,-1,4144779.040232762,1,1,1,1
112,1.8666704,0,0,6371979.311758263,0,0,-20.33891386295452,979.3117582630366,-20.33891386295452,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079982,-1.000000002784004,1,1.236292048045954e-15,-16,1.883337100000005,1.883337098686633,0,-0,7.861293124108083e-17,0.9999999993039991,3.596375011965614e-11,47.33342398074496,4,25.13274122871834,1,1,1,30,8,1.00534970427208e-15,4.276982211328677e+27,4.276982211328677e+27,4.276982210785006e+27,1.387778776448666e-15,1.221245323155029e-15,1.842996714750693e-15,1.903487681164762e-15,0.9973340126065242,0.4680851064477317,0,0,0,0,0,0,1.554312229516623e-15,-0,-0,-19.95636820267561,0.5,1.078506214484181e+20,1.078506213733542e+20,263424.1349347642,-16384,1.078506213733542e+20,537763315712,9.981166629e+17,1883337100000000,1000000000000000,7.731612099703754e+35,1000000000000000,1,3.596375011965614e-11,-7.372895976168319e+32,-1.915290849528125e+20,0,-7.372895976168319e+32,7.372895976168319e+32,0,-7.372895976168319e+32,-7.372895976168319e+32,7.372895976168319e+32,0,-1.915309682899125e+20,-1,8436637.805117503,1,1,1,1
113,1.8833371,0,0,6371978.970031668,0,0,-20.64408058961934,978.9700316684321,-20.64408058961934,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079982,-1.000000002784004,1,1.236292066836041e-15,0,1.900003800000005,1.900003798675038,0,-0,6.684782336306522e-16,0.9999999993039991,3.501276828775724e-11,47.75230383898164,4,25.13274122871834,1,1,1,30,8,1.005349728604377e-15,4.276982211236356e+27,4.276982211236356e+27,4.276982210793953e+27,1.387778776438664e-15,1.221245322759644e-15,1.842996730113975e-15,1.903492728405772e-15,0.9973340126065184,0.4680851063703247,0,0,0,0,0,0,1.554312229492881e-15,-0,-0,-19.95637931518902,0.5,1.078506214484181e+20,1.078506213733542e+20,263424.1349347642,0,1.078506213733542e+20,537763315712,9.980999962e+17,1900003800000000,1000000000000000,8.157312511165153e+35,1000000000000000,1,3.501276828775724e-11,6.144079980070745e+32,1.351697595623906e+33,7.372895976135586e+32,-1.228815996064841e+32,8.601711972200426e+32,7.372895976135586e+32,-1.228815996064841e+32,6.144079980070745e+32,8.601711972200426e+32,0,1.351697595623906e+33,1,549554685343.0469,1,1,1,1
114,1.9000038,0,0,6371978.624577101,0,0,-20.81038407422984,978.62457710132,-20.81038407422984,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079982,-1.000000002784004,1,1.922962865532979e-16,0,1.916670500000005,1.916670498663444,0,-0,1.983388877127741e-16,0.9999999993039991,3.968507376972451e-12,48.17118369721832,4,25.13274122871834,1,1,1,30,8,1.005349706090429e-15,4.276982211309674e+27,4.276982211309674e+27,4.276982211278529e+27,1.3877787764485e-15,1.22124532416527e-15,1.89850786713742e-15,1.958999212782504e-15,0.997334012605902,0.4680851063548916,0,0,0,0,0,0,1.554312229523596e-15,-0,-0,-9.978188672261743,0.5,1.078506214484181e+20,1.078506213733542e+20,263424.1349347642,0,1.078506213733542e+20,537763315712,9.980833295e+17,1916670500000000,1000000000000000,6.349589017333808e+37,1000000000000000,1,3.968507376972451e-12,6.144079980070557e+32,-1.873497444986126e+19,7.372895976135607e+32,-1.22881599606505e+32,8.601711972200658e+32,7.372895976135607e+32,-1.22881599606505e+32,6.144079980070557e+32,8.601711972200658e+32,0,-1.873689112036126e+19,-1,74183542.37197948,1,1,1,1
115,1.9166705,0,0,6371978.276350805,0,0,-20.97668754003256,978.2763508046046,-20.97668754003256,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079979,-1.000000002784004,1,1.922962765797008e-16,0,1.933337200000005,1.933337198651849,0,-0,1.354974635573136e-16,0.999999999303999,1.5138905551766e-12,48.590063555455,4,25.13274122871834,1,1,1,30,8,1.570092525170721e-16,-2.140870456647438e+16,-2.140870456647438e+16,-2.390518652134555e+16,3.885780580017919e-16,2.220446049706325e-16,3.185629565744172e-16,2.680324001185414e-16,0.9994656628924006,0.3636363640094134,1,0,1,1,0,0,-2.220446049277859e-16,-0,-0,-9.978187902804059,0.5,1.078506214484181e+20,1.078506213733542e+20,263424.1349347642,0,1.078506213733542e+20,537763315712,9.980666628e+17,1933337200000000,1000000000000000,4.363259480096138e+38,1000000000000000,1,1.5138905551766e-12,6.144079980070305e+32,-2.522015791327478e+19,7.372895976135643e+32,-1.228815996065337e+32,8.601711972200981e+32,7.372895976135643e+32,-1.228815996065337e+32,6.144079980070305e+32,8.601711972200981e+32,0,-2.522209125047478e+19,-1,118665258982.2347,1,1,1,1
116,1.9333372,0,0,6371977.925400177,0,0,-21.11222458953203,977.9254001770169,-21.11222458953203,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079979,-1.000000002784004,1,1.922962729264601e-16,0,1.950003900000005,1.950003898640254,0,0,1.105549635747866e-16,0.999999999303999,8.450145441442979e-13,49.00894341369169,4,25.13274122871834,1,1,1,30,8,1.570092503492274e-16,-1.754336295663176e+16,-1.754336295663176e+16,-1.340092966290405e+16,3.885780580012558e-16,2.220446049494434e-16,3.185629556870674e-16,2.680321154537579e-16,0.9994656628923868,0.3636363639963474,1,0,1,1,0,0,-2.220446049265132e-16,-0,-0,-9.978187548311146,0.5,1.078506214484181e+20,1.078506213733542e+20,287371.7835651973,0,1.078506213733542e+20,537763315712,9.980499961e+17,1950003900000000,1000000000000000,1.400462976616458e+39,1000000000000000,1,8.450145441442979e-13,1.228815995983234e+32,-4.915263984087071e+32,1.228815996041327e+32,-5.809255488356446e+21,1.22881599609942e+32,1.228815996041327e+32,-5.809255488356446e+21,1.228815995983234e+32,1.22881599609942e+32,0,-4.915263984087071e+32,-1,16788277.01195363,1,1,1,1
117,1.9500039,0,0,6371977.573529072,0,0,-21.11222459576799,977.5735290721059,-21.11222459576799,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079979,-1.000000002784004,1,1.063829531441215e-20,0,1.966670600000005,1.96667059862866,0,0,9.641937879546935e-17,0.999999999303999,5.77985714417852e-13,49.42782327192837,4,25.13274122871834,1,1,1,30,8,1.570092493240692e-16,-1.528923798845544e+16,-1.528923798845544e+16,-9159590433684556,5.551115110769552e-16,3.885780579024102e-16,5.356278154933287e-16,5.961191159885455e-16,0.9999999999999996,0.4117647060408125,1,0,1,1,0,0,-2.220446049258253e-16,0,0,-4.139329902292466e-07,0.5,1.078506214484181e+20,1.078506213733542e+20,287371.7835651973,0,1.078506213733542e+20,537763315712,9.980333294e+17,1966670600000000,1000000000000000,2.993407145845749e+39,1000000000000000,1,5.77985714417852e-13,-3.869356077259435e+21,-1.228815996021928e+32,1.22881599604145e+32,-1.228815996080143e+32,2.457631992121593e+32,1.22881599604145e+32,-1.228815996080143e+32,-3.869356077259435e+21,2.457631992121593e+32,0,-1.228815996021928e+32,-1,59374568002.29329,1,1,1,1
118,1.9666706,0,0,6371977.221657967,0,0,-21.11222459908685,977.2216579671949,-21.11222459908685,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079979,-1.000000002784004,1,9.564078118066226e-21,0,1.983337300000005,1.983337298617065,0,0,8.66832969356251e-17,0.999999999303999,4.532623490045192e-13,49.84670313016505,4,25.13274122871834,1,1,1,30,8,1.570092487026327e-16,-1.3745385764124e+16,-1.3745385764124e+16,-7183065796429044,3.885780580004881e-16,5.551115110706273e-16,3.185629550929707e-16,5.911392811235042e-16,0.9994656628923698,0.5882352939614379,1,1,1,1,1,1,2.220446049246906e-16,0,0,-2.53632492448718e-07,0.5,1.078506214484181e+20,1.078506213733542e+20,287371.7835651973,0,1.078506213733542e+20,537763315712,9.980166627e+17,1983337300000000,1000000000000000,4.867441153514309e+39,1000000000000000,1,4.532623490045192e-13,-3.869002886380725e+21,3.531908787098092e+17,1.228815996041448e+32,-1.228815996080138e+32,2.457631992121586e+32,1.228815996041448e+32,-1.228815996080138e+32,-3.869002886380725e+21,2.457631992121586e+32,0,3.512075414098092e+17,0.9888317495437494,34764983.76979879,1,1,1,1
119,1.9833373,0,0,6371976.869703706,0,0,-21.15296919586752,976.8697037063539,-21.15296919586752,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079979,-1.000000002784004,1,1.922962690303469e-16,0,2.000004000000005,2.00000399860547,0,0,7.902481371973811e-17,0.999999999303999,3.953627066187653e-13,50.26558298840173,4,25.13274122871834,1,1,1,30,8,1.57009248260774e-16,-1.255440806720368e+16,-1.255440806720368e+16,-6277218888220890,3.608224823850026e-16,5.551115110762331e-16,2.828956001996768e-16,5.91139227607727e-16,0.99946566289237,0.606060605937894,1,1,1,1,1,1,2.220446049250314e-16,0,0,-1.21068774303529e-07,0.5,1.078506214484181e+20,1.078506213733542e+20,287371.7835651973,0,1.078506213733542e+20,537763315712,9.97999996e+17,2000004000000000,1000000000000000,6.397475002192705e+39,1000000000000000,1,3.953627066187653e-13,-1.22881599606041e+32,-1.22881599602172e+32,3.57876037865815e+21,-1.228815996096198e+32,1.228815996131985e+32,3.57876037865815e+21,-1.228815996096198e+32,-1.22881599606041e+32,1.228815996131985e+32,0,-1.22881599602172e+32,-1,132718595947.5766,1,1,1,1
